,Run,Window Size,Number of Obstacles,Momentum Enabled,Tagger Average Speed,Taggee Average Speed,Tagger Distance Covered,Taggee Distance Covered,Tagger Avg Left/Avg Right,Taggee Avg Left/Avg Right,Run Length,End State,Winner
167,1702248038,640,10,False,2.473118305206299,2.225806474685669,222.3953399658203,194.88555908203125,0.23/0.22,0.23/0.24,93,TAGGER_OOB,TAGGEE
168,1702248040,640,10,False,2.485714197158813,2.23714280128479,373.9133911132813,361.3278198242188,0.26/0.22,0.24/0.27,175,TAGGER_OOB,TAGGEE
169,1702248046,640,10,False,2.4795081615448,2.2315573692321777,289.8880920410156,263.5507202148437,0.24/0.23,0.22/0.22,122,TAGGEE_OOB,TAGGER
170,1702248050,640,10,False,2.46794867515564,2.221153736114502,182.9261779785156,157.1244354248047,0.28/0.21,0.22/0.31,78,TAGGER_HIT_OBS,TAGGEE
171,1702248052,640,10,False,2.4583332538604736,2.212500095367432,143.21546936035156,128.04632568359375,0.25/0.22,0.24/0.25,60,TAGGEE_HIT_OBS,TAGGER
172,1702248055,640,10,False,2.490384578704834,2.2413461208343506,560.1088256835938,508.14398193359375,0.25/0.25,0.23/0.26,260,TAGGER_OOB,TAGGEE
173,1702248066,640,10,False,2.4813432693481445,2.2332088947296143,308.6788330078125,290.7073059082031,0.27/0.25,0.26/0.26,134,TAGGER_OOB,TAGGEE
174,1702248070,640,10,False,2.472222328186035,2.2249999046325684,201.7301788330078,176.82229614257812,0.28/0.20,0.25/0.23,90,TAGGEE_OOB,TAGGER
175,1702248074,640,10,False,2.478813648223877,2.230932235717773,225.9231109619141,251.1170349121093,0.19/0.30,0.21/0.29,118,TAGGEE_OOB,TAGGER
176,1702248081,640,10,False,2.4800000190734863,2.2320001125335693,298.9770202636719,245.52281188964844,0.24/0.27,0.27/0.24,125,TAGGEE_OOB,TAGGER
177,1702248085,640,10,False,2.470238208770752,2.2232143878936768,199.89517211914065,180.27479553222656,0.27/0.25,0.25/0.29,84,TAGGER_OOB,TAGGEE
178,1702248091,640,10,False,2.481203079223633,2.233082771301269,305.5234680175781,286.5662841796875,0.23/0.28,0.24/0.25,133,TAGGER_OOB,TAGGEE
179,1702248095,640,10,False,2.466216325759888,2.2195944786071777,171.3479766845703,134.2831573486328,0.22/0.31,0.32/0.16,74,TAGGER_OOB,TAGGEE
180,1702248097,640,10,False,2.4816176891326904,2.2334558963775635,324.8134460449219,215.9100799560547,0.23/0.26,0.19/0.30,136,TAGGEE_OOB,TAGGER
181,1702248100,640,10,False,2.474226713180542,2.22680401802063,224.89892578125,205.0492553710937,0.22/0.28,0.27/0.25,97,TAGGER_OOB,TAGGEE
182,1702248105,640,10,False,2.4793388843536377,2.231405019760132,279.368408203125,254.50526428222656,0.21/0.27,0.28/0.22,121,TAGGER_OOB,TAGGEE
183,1702248108,640,10,False,2.4657533168792725,2.2191781997680664,161.521484375,150.95449829101562,0.20/0.31,0.26/0.22,73,TAGGER_OOB,TAGGEE
184,1702248110,640,10,False,2.490272283554077,2.2412450313568115,613.3792724609375,501.9925537109375,0.26/0.26,0.25/0.27,257,TAGGER_OOB,TAGGEE
185,1702248116,640,10,False,2.4647886753082275,2.2183098793029785,168.87322998046875,153.01771545410156,0.22/0.30,0.20/0.27,71,TAGGEE_OOB,TAGGER
186,1702248121,640,10,False,2.4609375,2.21484375,148.96388244628906,136.2678680419922,0.30/0.25,0.23/0.28,64,TAGGEE_OOB,TAGGER
187,1702248122,640,10,False,2.4637680053710938,2.2173912525177,164.93478393554688,146.71395874023438,0.25/0.24,0.25/0.22,69,TAGGEE_HIT_OBS,TAGGER
188,1702248127,640,10,False,2.475961446762085,2.228365421295166,245.60791015625,224.3684234619141,0.26/0.26,0.22/0.24,104,TAGGER_HIT_OBS,TAGGEE
189,1702248136,640,10,False,2.471590995788574,2.2244317531585693,211.38331604003903,187.24880981445312,0.22/0.23,0.24/0.25,88,TAGGER_OOB,TAGGEE
190,1702248138,640,10,False,2.4795081615448,2.2315573692321777,231.88357543945312,261.4176940917969,0.28/0.20,0.27/0.24,122,TAGGER_OOB,TAGGEE
191,1702248142,640,10,False,2.48046875,2.232421875,305.3462829589844,279.30389404296875,0.25/0.23,0.25/0.24,128,TAGGER_OOB,TAGGEE
192,1702248145,640,10,False,2.466216325759888,2.2195944786071777,173.1405792236328,150.3554229736328,0.22/0.31,0.21/0.30,74,TAGGER_HIT_OBS,TAGGEE
193,1702248147,640,10,False,2.4835526943206787,2.2351973056793213,361.4090270996094,296.61529541015625,0.24/0.25,0.26/0.23,152,TAGGEE_HIT_OBS,TAGGER
194,1702248153,640,10,False,2.48251748085022,2.2342658042907715,337.0227355957031,287.22418212890625,0.23/0.26,0.20/0.26,143,TAGGER_OOB,TAGGEE
195,1702248157,640,10,False,2.483221530914306,2.2348992824554443,329.289794921875,248.5233764648437,0.23/0.27,0.19/0.29,149,TAGGER_OOB,TAGGEE
196,1702248161,640,10,False,2.473118305206299,2.225806474685669,221.75216674804688,195.8061065673828,0.26/0.23,0.28/0.21,93,TAGGER_OOB,TAGGEE
197,1702248163,640,10,False,2.4816176891326904,2.2334558963775635,328.40692138671875,282.09197998046875,0.27/0.24,0.20/0.27,136,TAGGEE_OOB,TAGGER
198,1702248167,640,10,False,2.4768519401550293,2.2291667461395264,252.2504119873047,224.46707153320312,0.24/0.23,0.26/0.25,108,TAGGED,TAGGER
199,1702248171,640,10,False,2.471590995788574,2.2244317531585693,210.8740997314453,190.778564453125,0.27/0.27,0.27/0.25,88,TAGGED,TAGGER
200,1702248176,640,10,False,2.471909999847412,2.2247190475463867,214.1883087158203,189.0384521484375,0.28/0.25,0.29/0.28,89,TAGGER_OOB,TAGGEE
201,1702248179,640,10,False,2.4683544635772705,2.221518993377685,159.1006317138672,168.77784729003906,0.30/0.16,0.26/0.22,79,TAGGER_OOB,TAGGEE
202,1702248181,640,10,False,2.462686538696289,2.216418027877808,158.40643310546875,131.62232971191406,0.23/0.24,0.21/0.31,67,TAGGER_OOB,TAGGEE
203,1702248185,640,10,False,2.4590163230896,2.2131147384643555,139.2196502685547,131.150390625,0.27/0.31,0.22/0.24,61,TAGGEE_OOB,TAGGER
204,1702248187,640,10,False,2.461538553237915,2.215384721755981,148.6292266845703,134.87501525878906,0.18/0.28,0.30/0.18,65,TAGGER_HIT_OBS,TAGGEE
205,1702248190,640,10,False,2.4776785373687744,2.2299106121063232,210.1717529296875,239.421875,0.20/0.30,0.26/0.25,112,TAGGEE_HIT_OBS,TAGGER
206,1702248195,640,10,False,2.48106050491333,2.232954502105713,293.61737060546875,230.8686981201172,0.29/0.23,0.32/0.20,132,TAGGER_HIT_OBS,TAGGEE
207,1702248199,640,10,False,2.4675323963165283,2.2207791805267334,165.5751495361328,110.0653839111328,0.21/0.30,0.13/0.35,77,TAGGER_HIT_OBS,TAGGEE
208,1702248209,640,10,False,2.46875,2.221874952316284,180.9766845703125,152.93663024902344,0.21/0.26,0.25/0.27,80,TAGGER_OOB,TAGGEE
209,1702248211,640,10,False,2.4734041690826416,2.2260637283325195,164.5608673095703,188.7945251464844,0.31/0.21,0.26/0.29,94,TAGGEE_OOB,TAGGER
210,1702248215,640,10,False,2.46212124824524,2.215909004211426,157.29443359375,141.09088134765625,0.24/0.24,0.28/0.20,66,TAGGER_OOB,TAGGEE
211,1702248219,640,10,False,2.472527503967285,2.2252748012542725,218.1409606933593,189.5049743652344,0.24/0.24,0.27/0.23,91,TAGGER_OOB,TAGGEE
212,1702248221,640,10,False,2.4590163230896,2.2131147384643555,141.7413787841797,131.15890502929688,0.25/0.32,0.26/0.23,61,TAGGER_OOB,TAGGEE
213,1702248224,640,10,False,2.465277671813965,2.21875,171.1038818359375,149.27467346191406,0.25/0.23,0.22/0.26,72,TAGGER_HIT_OBS,TAGGEE
214,1702248226,640,10,False,2.4764151573181152,2.228773593902588,252.88961791992188,220.60206604003903,0.27/0.22,0.25/0.24,106,TAGGEE_OOB,TAGGER
215,1702248231,640,10,False,2.4800000190734863,2.2320001125335693,278.1072998046875,253.8238677978516,0.25/0.22,0.28/0.25,125,TAGGER_OOB,TAGGEE
216,1702248234,640,10,False,2.471590995788574,2.2244317531585693,205.918685913086,172.38998413085938,0.24/0.24,0.29/0.22,88,TAGGEE_HIT_OBS,TAGGER
217,1702248238,640,10,False,2.4831080436706543,2.234797239303589,350.934326171875,307.420166015625,0.22/0.24,0.25/0.29,148,TAGGEE_OOB,TAGGER
218,1702248247,640,10,False,2.4820144176483154,2.2338130474090576,335.8668518066406,302.0858154296875,0.25/0.23,0.26/0.27,139,TAGGER_OOB,TAGGEE
219,1702248252,640,10,False,2.4683544635772705,2.221518993377685,180.2922821044922,164.01014709472656,0.29/0.23,0.27/0.23,79,TAGGER_OOB,TAGGEE
220,1702248255,640,10,False,2.473684310913086,2.22631573677063,222.72569274902344,203.0629272460937,0.22/0.27,0.29/0.22,95,TAGGEE_OOB,TAGGER
221,1702248258,640,10,False,2.4803149700164795,2.232283353805542,306.7582397460937,258.8591613769531,0.25/0.24,0.23/0.27,127,TAGGER_OOB,TAGGEE
222,1702248261,640,10,False,2.478813648223877,2.230932235717773,214.3944702148437,212.682846069336,0.32/0.19,0.21/0.27,118,TAGGEE_OOB,TAGGER
223,1702248264,640,10,False,2.4671051502227783,2.2203948497772217,173.74020385742188,163.6828155517578,0.25/0.27,0.29/0.23,76,TAGGER_HIT_OBS,TAGGEE
224,1702248266,640,10,False,2.479674816131592,2.2317073345184326,286.1939392089844,260.6025695800781,0.21/0.28,0.29/0.25,123,TAGGEE_HIT_OBS,TAGGER
225,1702248274,640,10,False,2.4647886753082275,2.2183098793029785,164.90658569335938,142.1851806640625,0.29/0.26,0.26/0.21,71,TAGGEE_HIT_OBS,TAGGER
226,1702248277,640,10,False,2.4583332538604736,2.212500095367432,138.99070739746094,126.40792083740234,0.27/0.20,0.23/0.30,60,TAGGEE_OOB,TAGGER
227,1702248279,640,10,False,2.4609375,2.21484375,151.162841796875,133.3440704345703,0.23/0.29,0.20/0.27,64,TAGGEE_OOB,TAGGER
228,1702248282,640,10,False,2.470588207244873,2.22352933883667,199.0473022460937,182.49148559570312,0.23/0.26,0.27/0.26,85,TAGGEE_HIT_OBS,TAGGER
229,1702248284,640,10,False,2.4877450466156006,2.2389705181121826,311.81494140625,440.8081970214844,0.30/0.22,0.25/0.26,204,TAGGER_HIT_OBS,TAGGEE
230,1702248291,640,10,False,2.4739582538604736,2.2265625,231.74395751953125,178.593994140625,0.24/0.24,0.22/0.28,96,TAGGEE_OOB,TAGGER
231,1702248296,640,10,False,2.46212124824524,2.215909004211426,148.5278778076172,140.88597106933594,0.31/0.19,0.23/0.29,66,TAGGED,TAGGER
232,1702248297,640,10,False,2.4831080436706543,2.234797239303589,321.3766174316406,315.0505676269531,0.24/0.25,0.25/0.28,148,TAGGEE_OOB,TAGGER
233,1702248301,640,10,False,2.484375,2.235937595367432,357.5868530273437,342.9499816894531,0.28/0.22,0.25/0.26,160,TAGGER_OOB,TAGGEE
234,1702248306,640,10,False,2.476635456085205,2.2289719581604004,248.20654296875,233.1097106933593,0.27/0.25,0.24/0.24,107,TAGGER_OOB,TAGGEE
235,1702248309,640,10,False,2.4747474193573,2.227272748947144,233.74562072753903,209.3118133544922,0.25/0.27,0.27/0.23,99,TAGGEE_OOB,TAGGER
236,1702248312,640,10,False,2.4841771125793457,2.2357594966888428,321.735107421875,341.59033203125,0.30/0.22,0.24/0.27,158,TAGGEE_OOB,TAGGER
237,1702248320,640,10,False,2.482394456863404,2.2341549396514893,229.35153198242188,296.6505126953125,0.32/0.21,0.26/0.27,142,TAGGEE_OOB,TAGGER
238,1702248325,640,10,False,2.470238208770752,2.2232143878936768,201.5712738037109,161.82408142089844,0.24/0.25,0.20/0.31,84,TAGGEE_HIT_OBS,TAGGER
239,1702248327,640,10,False,2.4770641326904297,2.2293577194213867,258.6451416015625,225.4220123291016,0.24/0.22,0.22/0.29,109,TAGGEE_HIT_OBS,TAGGER
240,1702248330,640,10,False,2.482993125915528,2.234693765640259,316.1338806152344,300.7113342285156,0.25/0.27,0.26/0.20,147,TAGGER_OOB,TAGGEE
241,1702248335,640,10,False,2.4583332538604736,2.212500095367432,133.99986267089844,129.21453857421875,0.22/0.35,0.23/0.25,60,TAGGER_OOB,TAGGEE
242,1702248336,640,10,False,2.46875,2.221874952316284,174.63258361816406,172.2637939453125,0.30/0.20,0.23/0.24,80,TAGGER_HIT_OBS,TAGGEE
243,1702248342,640,10,False,2.4789915084838867,2.2310924530029297,274.6929931640625,260.1532592773437,0.26/0.24,0.26/0.26,119,TAGGEE_HIT_OBS,TAGGER
244,1702248346,640,10,False,2.471264362335205,2.224138021469116,207.6463928222656,187.72100830078125,0.21/0.29,0.25/0.27,87,TAGGEE_OOB,TAGGER
245,1702248348,640,10,False,2.484076499938965,2.235668897628784,375.1605224609375,327.2983093261719,0.25/0.26,0.24/0.26,157,TAGGEE_HIT_OBS,TAGGER
246,1702248354,640,10,False,2.4798386096954346,2.2318549156188965,297.46612548828125,265.1915588378906,0.20/0.25,0.22/0.26,124,TAGGER_OOB,TAGGEE
247,1702248360,640,10,False,2.4764151573181152,2.228773593902588,251.9736175537109,217.66456604003903,0.23/0.24,0.23/0.25,106,TAGGER_OOB,TAGGEE
248,1702248364,640,10,False,2.4657533168792725,2.2191781997680664,174.4366455078125,157.00270080566406,0.25/0.21,0.22/0.29,73,TAGGEE_OOB,TAGGER
249,1702248368,640,10,False,2.473684310913086,2.22631573677063,230.273681640625,202.61358642578125,0.26/0.26,0.25/0.27,95,TAGGEE_OOB,TAGGER
250,1702248370,640,10,False,2.487499952316284,2.2387499809265137,438.9249877929688,421.4675598144531,0.24/0.26,0.27/0.25,200,TAGGEE_OOB,TAGGER
251,1702248375,640,10,False,2.4647886753082275,2.2183098793029785,164.63694763183594,143.2880859375,0.26/0.22,0.25/0.29,71,TAGGER_OOB,TAGGEE
252,1702248377,640,10,False,2.4675323963165283,2.2207791805267334,183.6181030273437,164.58583068847656,0.25/0.27,0.24/0.24,77,TAGGEE_OOB,TAGGER
253,1702248379,640,10,False,2.4764151573181152,2.228773593902588,215.9442901611328,197.83253479003903,0.19/0.31,0.22/0.25,106,TAGGER_OOB,TAGGEE
254,1702248381,640,10,False,2.4854650497436523,2.2369186878204346,397.6438598632813,232.3954162597656,0.23/0.24,0.31/0.22,172,TAGGEE_OOB,TAGGER
255,1702248386,640,10,False,2.470238208770752,2.2232143878936768,202.87193298339844,170.44078063964844,0.23/0.25,0.30/0.23,84,TAGGER_OOB,TAGGEE
256,1702248389,640,10,False,2.486911058425904,2.238219976425171,433.9627075195313,337.0317687988281,0.26/0.24,0.29/0.22,191,TAGGER_OOB,TAGGEE
257,1702248395,640,10,False,2.470588207244873,2.22352933883667,199.525131225586,184.550537109375,0.25/0.31,0.27/0.22,85,TAGGER_HIT_OBS,TAGGEE
258,1702248399,640,10,False,2.48046875,2.232421875,229.8048858642578,269.0791320800781,0.20/0.30,0.26/0.29,128,TAGGEE_HIT_OBS,TAGGER
259,1702248403,640,10,False,2.462686538696289,2.216418027877808,160.59469604492188,144.0246124267578,0.24/0.26,0.26/0.27,67,TAGGEE_OOB,TAGGER
260,1702248406,640,10,False,2.46875,2.221874952316284,187.6605834960937,154.3577880859375,0.30/0.25,0.29/0.24,80,TAGGER_OOB,TAGGEE
261,1702248408,640,10,False,2.4831080436706543,2.234797239303589,336.8138427734375,310.877685546875,0.24/0.27,0.25/0.24,148,TAGGER_OOB,TAGGEE
262,1702248412,640,10,False,2.470588207244873,2.22352933883667,188.24449157714844,180.6722717285156,0.24/0.26,0.25/0.22,85,TAGGER_HIT_OBS,TAGGEE
263,1702248415,640,10,False,2.4637680053710938,2.2173912525177,165.15249633789062,143.39695739746094,0.24/0.27,0.25/0.28,69,TAGGEE_HIT_OBS,TAGGER
264,1702248416,640,10,False,2.485875606536865,2.237288236618042,391.0823669433594,322.64031982421875,0.29/0.23,0.26/0.22,177,TAGGER_OOB,TAGGEE
265,1702248421,640,10,False,2.4817519187927246,2.233576536178589,309.8546142578125,295.235595703125,0.29/0.25,0.26/0.23,137,TAGGER_OOB,TAGGEE
266,1702248425,640,10,False,2.482993125915528,2.234693765640259,307.35400390625,305.8521728515625,0.28/0.21,0.24/0.23,147,TAGGER_OOB,TAGGEE
267,1702248437,640,10,False,2.4770641326904297,2.2293577194213867,253.21728515625,229.06739807128903,0.24/0.25,0.29/0.23,109,TAGGER_HIT_OBS,TAGGEE
268,1702248441,640,10,False,2.472527503967285,2.2252748012542725,218.2108917236328,189.65792846679688,0.23/0.25,0.28/0.22,91,TAGGEE_HIT_OBS,TAGGER
269,1702248444,640,10,False,2.4747474193573,2.227272748947144,210.6898956298828,206.33653259277344,0.20/0.28,0.26/0.24,99,TAGGER_HIT_OBS,TAGGEE
270,1702248447,640,10,False,2.462686538696289,2.216418027877808,159.14108276367188,116.94942474365234,0.28/0.23,0.15/0.35,67,TAGGER_OOB,TAGGEE
271,1702248452,640,10,False,2.463235378265381,2.216911792755127,159.8612060546875,143.76417541503906,0.20/0.28,0.23/0.23,68,TAGGER_OOB,TAGGEE
272,1702248455,640,10,False,2.490000009536743,2.240999937057495,602.1026000976562,523.8897094726562,0.25/0.27,0.25/0.24,250,TAGGEE_OOB,TAGGER
273,1702248461,640,10,False,2.463235378265381,2.216911792755127,155.98468017578125,142.19735717773438,0.21/0.24,0.26/0.28,68,TAGGER_OOB,TAGGEE
274,1702248463,640,10,False,2.462686538696289,2.216418027877808,158.6405029296875,143.16383361816406,0.27/0.25,0.21/0.28,67,TAGGER_OOB,TAGGEE
275,1702248466,640,10,False,2.473684310913086,2.22631573677063,208.5056610107422,190.62062072753903,0.25/0.23,0.20/0.28,95,TAGGEE_HIT_OBS,TAGGER
276,1702248469,640,10,False,2.472222328186035,2.2249999046325684,214.570053100586,191.24220275878903,0.25/0.23,0.23/0.25,90,TAGGER_HIT_OBS,TAGGEE
277,1702248471,640,10,False,2.4728260040283203,2.22554349899292,216.6053009033203,199.0994567871093,0.29/0.22,0.24/0.23,92,TAGGER_HIT_OBS,TAGGEE
278,1702248475,640,10,False,2.4637680053710938,2.2173912525177,155.35348510742188,136.94227600097656,0.26/0.27,0.18/0.29,69,TAGGEE_OOB,TAGGER
279,1702248480,640,10,False,2.460317373275757,2.2142856121063232,150.47499084472656,134.78282165527344,0.28/0.24,0.22/0.25,63,TAGGEE_HIT_OBS,TAGGER
280,1702248482,640,10,False,2.4590163230896,2.2131147384643555,141.65103149414062,126.32965850830078,0.26/0.25,0.28/0.23,61,TAGGEE_HIT_OBS,TAGGER
281,1702248485,640,10,False,2.4683544635772705,2.221518993377685,168.87705993652344,155.5216064453125,0.33/0.22,0.24/0.30,79,TAGGEE_OOB,TAGGER
282,1702248489,640,10,False,2.4739582538604736,2.2265625,219.02215576171875,189.0947265625,0.26/0.24,0.21/0.29,96,TAGGER_OOB,TAGGEE
283,1702248491,640,10,False,2.485954999923706,2.2373595237731934,390.8790893554688,369.2266845703125,0.23/0.28,0.28/0.25,178,TAGGEE_OOB,TAGGER
284,1702248496,640,10,False,2.4739582538604736,2.2265625,207.3708038330078,182.64373779296875,0.21/0.31,0.18/0.27,96,TAGGER_OOB,TAGGEE
285,1702248499,640,10,False,2.4657533168792725,2.2191781997680664,171.18545532226562,155.9495391845703,0.22/0.28,0.27/0.23,73,TAGGEE_OOB,TAGGER
286,1702248502,640,10,False,2.4768519401550293,2.2291667461395264,250.03659057617188,211.02101135253903,0.25/0.24,0.22/0.27,108,TAGGER_OOB,TAGGEE
287,1702248507,640,10,False,2.4784483909606934,2.2306034564971924,278.885009765625,251.8938446044922,0.25/0.24,0.26/0.22,116,TAGGER_HIT_OBS,TAGGEE
288,1702248512,640,10,False,2.4749999046325684,2.227499961853028,242.5633850097656,198.8523864746093,0.28/0.25,0.29/0.23,100,TAGGEE_OOB,TAGGER
289,1702248515,640,10,False,2.47863245010376,2.230769157409668,273.3531799316406,241.16786193847656,0.24/0.26,0.24/0.29,117,TAGGER_OOB,TAGGEE
290,1702248518,640,10,False,2.48931622505188,2.240384578704834,490.9067993164063,477.3862609863281,0.28/0.24,0.27/0.24,234,TAGGER_OOB,TAGGEE
291,1702248524,640,10,False,2.470930337905884,2.22383713722229,205.4631500244141,172.5963592529297,0.26/0.27,0.20/0.28,86,TAGGER_OOB,TAGGEE
292,1702248530,640,10,False,2.488095283508301,2.239285707473755,470.8560485839844,431.840576171875,0.28/0.24,0.28/0.26,210,TAGGER_OOB,TAGGEE
293,1702248538,640,10,False,2.4647886753082275,2.2183098793029785,168.9305877685547,154.04684448242188,0.24/0.24,0.30/0.28,71,TAGGEE_OOB,TAGGER
294,1702248540,640,10,False,2.4671051502227783,2.2203948497772217,181.0692443847656,154.99424743652344,0.25/0.25,0.30/0.22,76,TAGGEE_OOB,TAGGER
295,1702248546,640,10,False,2.4642856121063232,2.2178571224212646,164.79638671875,144.85455322265625,0.24/0.26,0.20/0.26,70,TAGGER_OOB,TAGGEE
296,1702248548,640,10,False,2.480158805847168,2.232142925262451,276.96435546875,273.27691650390625,0.28/0.24,0.23/0.26,126,TAGGEE_OOB,TAGGER
297,1702248554,640,10,False,2.475490093231201,2.2279412746429443,244.02935791015625,216.4825897216797,0.26/0.25,0.25/0.21,102,TAGGER_OOB,TAGGEE
298,1702248558,640,10,False,2.4647886753082275,2.2183098793029785,169.14170837402344,149.93106079101562,0.25/0.28,0.30/0.20,71,TAGGEE_OOB,TAGGER
299,1702248561,640,10,False,2.475490093231201,2.2279412746429443,187.47303771972656,186.71905517578125,0.17/0.35,0.33/0.23,102,TAGGER_OOB,TAGGEE
300,1702248564,640,10,False,2.46875,2.221874952316284,190.4109344482422,164.94290161132812,0.26/0.26,0.25/0.18,80,TAGGER_OOB,TAGGEE
301,1702248567,640,10,False,2.478813648223877,2.230932235717773,275.6054077148437,250.05325317382807,0.22/0.28,0.25/0.26,118,TAGGEE_OOB,TAGGER
302,1702248570,640,10,False,2.471590995788574,2.2244317531585693,200.49224853515625,189.0408630371093,0.28/0.28,0.22/0.26,88,TAGGER_OOB,TAGGEE
303,1702248572,640,10,False,2.4657533168792725,2.2191781997680664,171.23690795898438,131.96749877929688,0.30/0.19,0.19/0.33,73,TAGGER_OOB,TAGGEE
304,1702248576,640,10,False,2.4583332538604736,2.212500095367432,127.54566955566406,128.3739471435547,0.15/0.30,0.24/0.28,60,TAGGER_HIT_OBS,TAGGEE
305,1702248578,640,10,False,2.4816176891326904,2.2334558963775635,317.946533203125,276.7591857910156,0.26/0.27,0.28/0.20,136,TAGGER_OOB,TAGGEE
306,1702248582,640,10,False,2.462686538696289,2.216418027877808,157.6691131591797,139.94094848632812,0.25/0.22,0.20/0.29,67,TAGGER_OOB,TAGGEE
307,1702248583,640,10,False,2.47863245010376,2.230769157409668,260.2826538085937,244.49313354492188,0.20/0.31,0.23/0.27,117,TAGGER_HIT_OBS,TAGGEE
308,1702248586,640,10,False,2.483221530914306,2.2348992824554443,341.9232177734375,314.54705810546875,0.25/0.24,0.27/0.26,149,TAGGEE_OOB,TAGGER
309,1702248590,640,10,False,2.465277671813965,2.21875,160.9446563720703,150.43589782714844,0.31/0.19,0.23/0.18,72,TAGGER_OOB,TAGGEE
310,1702248595,640,10,False,2.4770641326904297,2.2293577194213867,250.8131866455078,223.23297119140625,0.24/0.28,0.27/0.21,109,TAGGEE_OOB,TAGGER
311,1702248599,640,10,False,2.459677457809448,2.213709592819214,145.34986877441406,133.7838592529297,0.29/0.21,0.22/0.26,62,TAGGER_OOB,TAGGEE
312,1702248601,640,10,False,2.4820144176483154,2.2338130474090576,262.0109558105469,278.0021667480469,0.21/0.30,0.29/0.25,139,TAGGEE_HIT_OBS,TAGGER
313,1702248609,640,10,False,2.46875,2.221874952316284,184.9666290283203,170.48155212402344,0.20/0.33,0.21/0.28,80,TAGGEE_OOB,TAGGER
314,1702248614,640,10,False,2.4666666984558105,2.220000028610229,175.42459106445312,161.14923095703125,0.27/0.19,0.23/0.24,75,TAGGEE_HIT_OBS,TAGGER
315,1702248618,640,10,False,2.4590163230896,2.2131147384643555,142.82794189453125,129.53823852539062,0.24/0.33,0.28/0.24,61,TAGGER_OOB,TAGGEE
316,1702248620,640,10,False,2.487179517745972,2.238461494445801,389.7221984863281,397.5411682128906,0.27/0.25,0.23/0.26,195,TAGGEE_OOB,TAGGER
317,1702248625,640,10,False,2.465277671813965,2.21875,170.8260955810547,153.9093780517578,0.21/0.24,0.25/0.30,72,TAGGEE_OOB,TAGGER
318,1702248627,640,10,False,2.4813432693481445,2.2332088947296143,313.0722045898437,282.938720703125,0.26/0.24,0.25/0.26,134,TAGGER_HIT_OBS,TAGGEE
319,1702248630,640,10,False,2.4671051502227783,2.2203948497772217,178.84439086914062,159.6146240234375,0.26/0.30,0.25/0.20,76,TAGGEE_OOB,TAGGER
320,1702248635,640,10,False,2.46794867515564,2.221153736114502,174.97793579101562,161.17364501953125,0.34/0.29,0.29/0.21,78,TAGGEE_HIT_OBS,TAGGER
321,1702248643,640,10,False,2.466216325759888,2.2195944786071777,173.27975463867188,156.00421142578125,0.27/0.23,0.22/0.30,74,TAGGER_OOB,TAGGEE
322,1702248645,640,10,False,2.469879627227783,2.222891569137573,199.78680419921875,170.82032775878906,0.26/0.29,0.25/0.29,83,TAGGEE_OOB,TAGGER
323,1702248650,640,10,False,2.4691357612609863,2.222222328186035,193.4129943847656,168.58412170410156,0.28/0.23,0.29/0.20,81,TAGGER_HIT_OBS,TAGGEE
324,1702248655,640,10,False,2.466216325759888,2.2195944786071777,163.39540100097656,150.9997100830078,0.30/0.22,0.28/0.24,74,TAGGER_OOB,TAGGEE
325,1702248659,640,10,False,2.473118305206299,2.225806474685669,222.307357788086,197.5157623291016,0.22/0.27,0.26/0.26,93,TAGGEE_OOB,TAGGER
326,1702248662,640,10,False,2.4835526943206787,2.2351973056793213,357.8170471191406,315.9896850585937,0.24/0.27,0.28/0.24,152,TAGGER_OOB,TAGGEE
327,1702248667,640,10,False,2.4795081615448,2.2315573692321777,288.3007507324219,259.82354736328125,0.27/0.25,0.24/0.26,122,TAGGEE_OOB,TAGGER
328,1702248672,640,10,False,2.4728260040283203,2.22554349899292,210.7629547119141,174.7083740234375,0.26/0.23,0.20/0.27,92,TAGGER_HIT_OBS,TAGGEE
329,1702248675,640,10,False,2.4827585220336914,2.234482765197754,305.7161865234375,307.8478698730469,0.28/0.23,0.26/0.22,145,TAGGER_OOB,TAGGEE
330,1702248683,640,10,False,2.4590163230896,2.2131147384643555,144.85220336914062,126.16878509521484,0.27/0.22,0.20/0.25,61,TAGGEE_HIT_OBS,TAGGER
331,1702248685,640,10,False,2.4867725372314453,2.238095283508301,427.1021728515625,394.9202575683594,0.26/0.22,0.25/0.26,189,TAGGER_OOB,TAGGEE
332,1702248690,640,10,False,2.4780702590942383,2.2302632331848145,272.1231689453125,227.2300720214844,0.27/0.25,0.26/0.22,114,TAGGEE_HIT_OBS,TAGGER
333,1702248693,640,10,False,2.4803149700164795,2.232283353805542,277.2263488769531,222.511947631836,0.31/0.23,0.22/0.29,127,TAGGER_HIT_OBS,TAGGEE
334,1702248697,640,10,False,2.483221530914306,2.2348992824554443,353.9510192871094,319.35552978515625,0.23/0.27,0.24/0.27,149,TAGGEE_OOB,TAGGER
335,1702248701,640,10,False,2.474226713180542,2.22680401802063,213.5730743408203,204.4945526123047,0.30/0.26,0.30/0.22,97,TAGGER_OOB,TAGGEE
336,1702248704,640,10,False,2.4798386096954346,2.2318549156188965,264.6072082519531,253.92822265625,0.21/0.27,0.27/0.22,124,TAGGEE_HIT_OBS,TAGGER
